crash_record_id,record_id,record_type,notes
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,O766705,person,not sure what got updated
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,O766706,person,not sure what got updated
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,P175665,person,not sure what got updated
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,P175666,person,not sure what got updated
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,P175667,person,not sure what got updated
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,728252,vehicle,not sure what got updated
e081da9ddd8bd6267f3bf4af3eb583ac81dec41a64b63ba2d3620b60d389f0aee9224c6dca9cc041e3f7e82710081965e807bc2721cb008e69673ec2c501230a,728254,vehicle,not sure what got updated
e6b82b1f76b7cb4f9086317c868edc0fc6d96e106414468af8441282fe405cbc4f00eac0ef779241e14011c072353baf8191abbb86ad6b5a66a9811ca603088a,O1322610,person,bmw vs harley
e6b82b1f76b7cb4f9086317c868edc0fc6d96e106414468af8441282fe405cbc4f00eac0ef779241e14011c072353baf8191abbb86ad6b5a66a9811ca603088a,O1322611,person,bmw vs harley
e6b82b1f76b7cb4f9086317c868edc0fc6d96e106414468af8441282fe405cbc4f00eac0ef779241e14011c072353baf8191abbb86ad6b5a66a9811ca603088a,1256268,vehicle,bmw vs harley
e6b82b1f76b7cb4f9086317c868edc0fc6d96e106414468af8441282fe405cbc4f00eac0ef779241e14011c072353baf8191abbb86ad6b5a66a9811ca603088a,1256279,vehicle,bmw vs harley
e891f21cf0fac3ef14da281b5184a6d79e811c772ca916ee4a354aba164a3ac8e2230ae566078ddf98fdfdb73fe349b5c01217174f023653cea512cea55d065f,e891f21cf0fac3ef14da281b5184a6d79e811c772ca916ee4a354aba164a3ac8e2230ae566078ddf98fdfdb73fe349b5c01217174f023653cea512cea55d065f,crash,crash_type=ANIMAL
f0c38c38c4b0a0be47d90a9eb00702cde1565973ab1870db8857b1512127980d9b8c305ae6607c0550e8e895ddfd50c705f8484bce945f045dab5ecd794b0201,f0c38c38c4b0a0be47d90a9eb00702cde1565973ab1870db8857b1512127980d9b8c305ae6607c0550e8e895ddfd50c705f8484bce945f045dab5ecd794b0201,crash,"appears to involve a shooting
https://abc7chicago.com/post/chicago-shooting-man-shot-killed-inside-vehicle-south-california-avenue-brighton-park-police-say/19298778/"
fb043165113cadfbc5b9e05e9eca3392bf2e75cf767d3b47ba827693375ef43ed1086ac5cb6bb80f5b4718dabeccb9e372cef3fa330f75fc7b87f111303b2cd2,O1587096,person,m25 killed upgraded to no injury
fb043165113cadfbc5b9e05e9eca3392bf2e75cf767d3b47ba827693375ef43ed1086ac5cb6bb80f5b4718dabeccb9e372cef3fa330f75fc7b87f111303b2cd2,O1587097,person,m25 killed upgraded to no injury
fb043165113cadfbc5b9e05e9eca3392bf2e75cf767d3b47ba827693375ef43ed1086ac5cb6bb80f5b4718dabeccb9e372cef3fa330f75fc7b87f111303b2cd2,P350864,person,m25 killed upgraded to no injury
fb043165113cadfbc5b9e05e9eca3392bf2e75cf767d3b47ba827693375ef43ed1086ac5cb6bb80f5b4718dabeccb9e372cef3fa330f75fc7b87f111303b2cd2,1510081,vehicle,m25 killed upgraded to no injury
fb043165113cadfbc5b9e05e9eca3392bf2e75cf767d3b47ba827693375ef43ed1086ac5cb6bb80f5b4718dabeccb9e372cef3fa330f75fc7b87f111303b2cd2,1510085,vehicle,m25 killed upgraded to no injury
fcb4f6fdd4f21734a7c0693a1b400c130b2c69c5fabea9bb7bf6b6083c1f71c7a6484489a3c5617a2d8c182a4165cef30813f1838a4b6b6b4d391cbd4b53a937,fcb4f6fdd4f21734a7c0693a1b400c130b2c69c5fabea9bb7bf6b6083c1f71c7a6484489a3c5617a2d8c182a4165cef30813f1838a4b6b6b4d391cbd4b53a937,crash,"Driver killed in drive by shooting
https://www.cbsnews.com/chicago/news/3-shot-1-fatally-while-driving-in-grand-crossing/"
fd513d10e664f2def020f1cacfc56e902758d2e0bd744632f5af5a3ab191d6fe6533fb01fce230e56a92334da73ab29e971624c21cfdee79f065785846cfe85f,O814538,person,"https://www.nbcchicago.com/news/local/crash-that-killed-3-women-in-morgan-park-remains-under-investigation/2195624/
773312 unit_no 1 vehicle does not have corresponding replacement...? so we have to use it
person O814537 was driver of 773312, but corresponding record O828503 is now a driver of NULL vehicle_id...?
So we KEEP O814537, and we keep all other 773312 vehicle_id people: P186358, P186359
We remove O828503, even though it's ostensibly the new driver"
fd513d10e664f2def020f1cacfc56e902758d2e0bd744632f5af5a3ab191d6fe6533fb01fce230e56a92334da73ab29e971624c21cfdee79f065785846cfe85f,O828503,person,"https://www.nbcchicago.com/news/local/crash-that-killed-3-women-in-morgan-park-remains-under-investigation/2195624/
773312 unit_no 1 vehicle does not have corresponding replacement...? so we have to use it
person O814537 was driver of 773312, but corresponding record O828503 is now a driver of NULL vehicle_id...?
So we KEEP O814537, and we keep all other 773312 vehicle_id people: P186358, P186359
We remove O828503, even though it's ostensibly the new driver"
fd513d10e664f2def020f1cacfc56e902758d2e0bd744632f5af5a3ab191d6fe6533fb01fce230e56a92334da73ab29e971624c21cfdee79f065785846cfe85f,P186360,person,"https://www.nbcchicago.com/news/local/crash-that-killed-3-women-in-morgan-park-remains-under-investigation/2195624/
773312 unit_no 1 vehicle does not have corresponding replacement...? so we have to use it
person O814537 was driver of 773312, but corresponding record O828503 is now a driver of NULL vehicle_id...?
So we KEEP O814537, and we keep all other 773312 vehicle_id people: P186358, P186359
We remove O828503, even though it's ostensibly the new driver"
fd513d10e664f2def020f1cacfc56e902758d2e0bd744632f5af5a3ab191d6fe6533fb01fce230e56a92334da73ab29e971624c21cfdee79f065785846cfe85f,P186361,person,"https://www.nbcchicago.com/news/local/crash-that-killed-3-women-in-morgan-park-remains-under-investigation/2195624/
773312 unit_no 1 vehicle does not have corresponding replacement...? so we have to use it
person O814537 was driver of 773312, but corresponding record O828503 is now a driver of NULL vehicle_id...?
So we KEEP O814537, and we keep all other 773312 vehicle_id people: P186358, P186359
We remove O828503, even though it's ostensibly the new driver"
fd513d10e664f2def020f1cacfc56e902758d2e0bd744632f5af5a3ab191d6fe6533fb01fce230e56a92334da73ab29e971624c21cfdee79f065785846cfe85f,P186362,person,"https://www.nbcchicago.com/news/local/crash-that-killed-3-women-in-morgan-park-remains-under-investigation/2195624/
773312 unit_no 1 vehicle does not have corresponding replacement...? so we have to use it
person O814537 was driver of 773312, but corresponding record O828503 is now a driver of NULL vehicle_id...?
So we KEEP O814537, and we keep all other 773312 vehicle_id people: P186358, P186359
We remove O828503, even though it's ostensibly the new driver"
fd513d10e664f2def020f1cacfc56e902758d2e0bd744632f5af5a3ab191d6fe6533fb01fce230e56a92334da73ab29e971624c21cfdee79f065785846cfe85f,773316,vehicle,"https://www.nbcchicago.com/news/local/crash-that-killed-3-women-in-morgan-park-remains-under-investigation/2195624/
773312 unit_no 1 vehicle does not have corresponding replacement...? so we have to use it
person O814537 was driver of 773312, but corresponding record O828503 is now a driver of NULL vehicle_id...?
So we KEEP O814537, and we keep all other 773312 vehicle_id people: P186358, P186359
We remove O828503, even though it's ostensibly the new driver"
fdc6c426e3239c342076a256fdeb23713036507188c4884ba2e735463cc4e49d5fdc25625a7e7b74a6b2db3ae7bd15fa75523701cc256acca3ce18b6d77ef10a,O1160020,person,
fdc6c426e3239c342076a256fdeb23713036507188c4884ba2e735463cc4e49d5fdc25625a7e7b74a6b2db3ae7bd15fa75523701cc256acca3ce18b6d77ef10a,O1160021,person,
fdc6c426e3239c342076a256fdeb23713036507188c4884ba2e735463cc4e49d5fdc25625a7e7b74a6b2db3ae7bd15fa75523701cc256acca3ce18b6d77ef10a,P260272,person,
fdc6c426e3239c342076a256fdeb23713036507188c4884ba2e735463cc4e49d5fdc25625a7e7b74a6b2db3ae7bd15fa75523701cc256acca3ce18b6d77ef10a,1100385,vehicle,
fdc6c426e3239c342076a256fdeb23713036507188c4884ba2e735463cc4e49d5fdc25625a7e7b74a6b2db3ae7bd15fa75523701cc256acca3ce18b6d77ef10a,1100386,vehicle,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,O336008,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,O336009,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,P73351,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,P73352,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,P73353,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,P73354,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,P73355,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,P73356,person,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,324541,vehicle,
fdd84df84cadb7e639b177a06068f95a6f35e367aba8eb6e8b4c4ad8d36b91bbd46d1a58ca49d674e6b74b4529fffcbfbb75ac2e5eb642203a578bf91fb66c7d,324542,vehicle,
